# Jmax  =         2048
# Nmax  =          100
# N1max =           50
# L     =    0.40000000E+001
# sig   =    0.10000000E+000
# k0    =    0.20000000E+002
# x0    =   -0.50000000E+000
# dt    =    0.10000000E-004
#
# x              r(j)               real              aimag
   0.29804688E+001   0.35980428E-262  -0.59787575E-131   0.48465170E-132
   0.29843750E+001   0.92318003E-263  -0.30383762E-131   0.83872103E-134
   0.29882812E+001   0.23650689E-263  -0.15335127E-131  -0.11579185E-132
   0.29921875E+001   0.60497651E-264  -0.76865819E-132  -0.11891635E-132
   0.29960938E+001   0.15451496E-264  -0.38258741E-132  -0.90232134E-133
   0.30000000E+001   0.39403963E-265  -0.18905809E-132  -0.60506223E-133
   0.30039062E+001   0.10033364E-265  -0.92726181E-133  -0.37884289E-133
   0.30078125E+001   0.25508831E-266  -0.45121158E-133  -0.22692825E-133
   0.30117188E+001   0.64754786E-267  -0.21772064E-133  -0.13172893E-133
   0.30156250E+001   0.16413096E-267  -0.10410193E-133  -0.74671841E-134
   0.30195312E+001   0.41538084E-268  -0.49278973E-134  -0.41537828E-134
   0.30234375E+001   0.10496384E-268  -0.23066653E-134  -0.22750119E-134
   0.30273438E+001   0.26483191E-269  -0.10659235E-134  -0.12296854E-134
   0.30312500E+001   0.66717263E-270  -0.48520580E-135  -0.65707531E-135
   0.30351562E+001   0.16781990E-270  -0.21688649E-135  -0.34753438E-135
   0.30390625E+001   0.42148875E-271  -0.94768954E-136  -0.18212007E-135
   0.30429688E+001   0.10569778E-271  -0.40195070E-136  -0.94626287E-136
   0.30468750E+001   0.26465679E-272  -0.16356400E-136  -0.48775363E-136
   0.30507812E+001   0.66166406E-273  -0.62500089E-137  -0.24951983E-136
   0.30546875E+001   0.16516931E-273  -0.21401792E-137  -0.12672369E-136
   0.30585938E+001   0.41167880E-274  -0.57145151E-138  -0.63907217E-137
   0.30625000E+001   0.10245307E-274  -0.35390030E-139  -0.32006334E-137
   0.30664062E+001   0.25458262E-275   0.10693152E-138  -0.15919773E-137
   0.30703125E+001   0.63164032E-276   0.11498850E-138  -0.78639555E-138
   0.30742188E+001   0.15647619E-276   0.87605738E-139  -0.38574788E-138
   0.30781250E+001   0.38704726E-277   0.58410414E-139  -0.18786418E-138
   0.30820312E+001   0.95591012E-278   0.36225934E-139  -0.90811800E-139
   0.30859375E+001   0.23572597E-278   0.21453988E-139  -0.43554404E-139
   0.30898438E+001   0.58041033E-279   0.12299895E-139  -0.20715282E-139
   0.30937500E+001   0.14269217E-279   0.68816763E-140  -0.97639491E-140
   0.30976562E+001   0.35026963E-280   0.37766875E-140  -0.45567087E-140
   0.31015625E+001   0.85850362E-281   0.20400989E-140  -0.21031007E-140
   0.31054688E+001   0.21009664E-281   0.10873489E-140  -0.95845648E-141
   0.31093750E+001   0.51337344E-282   0.57283420E-141  -0.43038869E-141
   0.31132812E+001   0.12525210E-282   0.29867519E-141  -0.18985580E-141
   0.31171875E+001   0.30512229E-283   0.15427936E-141  -0.81915244E-142
   0.31210938E+001   0.74216451E-284   0.79009768E-142  -0.34338051E-142
   0.31250000E+001   0.18024522E-284   0.40138946E-142  -0.13831747E-142
   0.31289062E+001   0.43708373E-285   0.20237190E-142  -0.52478446E-143
   0.31328125E+001   0.10582855E-285   0.10129096E-142  -0.17972116E-143
   0.31367188E+001   0.25584585E-286   0.50341086E-143  -0.49227539E-144
   0.31406250E+001   0.61757715E-287   0.24846446E-143  -0.48091509E-145
   0.31445312E+001   0.14884744E-287   0.12179240E-143   0.71662274E-145
   0.31484375E+001   0.35820271E-288   0.59290096E-144   0.81677190E-145
   0.31523438E+001   0.86070370E-289   0.28662154E-144   0.62597625E-145
   0.31562500E+001   0.20649797E-289   0.13757001E-144   0.41524569E-145
   0.31601562E+001   0.49466961E-290   0.65540746E-145   0.25516792E-145
   0.31640625E+001   0.11831832E-290   0.30982084E-145   0.14943015E-145
   0.31679688E+001   0.28257001E-291   0.14524645E-145   0.84619568E-146
   0.31718750E+001   0.67381003E-292   0.67485634E-146   0.46731033E-146
   0.31757812E+001   0.16043022E-292   0.31049478E-146   0.25302810E-146
   0.31796875E+001   0.38139257E-293   0.14129975E-146   0.13480964E-146
   0.31835938E+001   0.90530638E-294   0.63505925E-147   0.70852391E-147
   0.31875000E+001   0.21456370E-294   0.28130452E-147   0.36801015E-147
   0.31914062E+001   0.50775505E-295   0.12245463E-147   0.18915699E-147
   0.31953125E+001   0.11997467E-295   0.52166449E-148   0.96312661E-148
   0.31992188E+001   0.28304937E-296   0.21609969E-148   0.48615872E-148
   0.32031250E+001   0.66676401E-297   0.86148651E-149   0.24342311E-148
   0.32070312E+001   0.15682649E-297   0.32439226E-149   0.12095597E-148
   0.32109375E+001   0.36830195E-298   0.11097666E-149   0.59664573E-149
   0.32148438E+001   0.86362643E-299   0.31026543E-150   0.29223278E-149
   0.32187500E+001   0.20220186E-299   0.39311800E-151   0.14214335E-149
   0.32226562E+001   0.47269575E-300  -0.34688692E-151   0.68665308E-150
   0.32265625E+001   0.11033558E-300  -0.42599358E-151   0.32942506E-150
   0.32304688E+001   0.25715013E-301  -0.32914702E-151   0.15694469E-150
   0.32343750E+001   0.59840507E-302  -0.21738306E-151   0.74239455E-151
   0.32382812E+001   0.13904042E-302  -0.13239429E-151   0.34858597E-151
   0.32421875E+001   0.32257019E-303  -0.76678543E-152   0.16241127E-151
   0.32460938E+001   0.74721347E-304  -0.42892965E-152   0.75048839E-152
   0.32500000E+001   0.17282337E-304  -0.23382349E-152   0.34372947E-152
   0.32539062E+001   0.39911457E-305  -0.12491523E-152   0.15590909E-152
   0.32578125E+001   0.92030123E-306  -0.65643507E-153   0.69956717E-153
   0.32617188E+001   0.21188477E-306  -0.34021232E-153   0.31006507E-153
   0.32656250E+001   0.48708729E-307  -0.17422367E-153   0.13548005E-153
   0.32695312E+001   0.11180241E-307  -0.88280965E-154   0.58195469E-154
   0.32734375E+001   0.25623171E-308  -0.44308200E-154   0.24476530E-154
   0.32773438E+001   0.58634320E-309  -0.22044660E-154   0.10018790E-154
   0.32812500E+001   0.13397021E-309  -0.10878972E-154   0.39519837E-155
   0.32851562E+001   0.30563416E-310  -0.53276560E-155   0.14763119E-155
   0.32890625E+001   0.69619815E-311  -0.25899734E-155   0.50400298E-156
   0.32929688E+001   0.15834383E-311  -0.12501694E-155   0.14322952E-156
   0.32968750E+001   0.35958931E-312  -0.59927029E-156   0.21550488E-157
   0.33007812E+001   0.81536057E-313  -0.28529122E-156  -0.12040518E-157
   0.33046875E+001   0.18459926E-313  -0.13488528E-156  -0.16306019E-157
   0.33085938E+001   0.41729918E-314  -0.63331105E-157  -0.12734320E-157
   0.33125000E+001   0.94189484E-315  -0.29524134E-157  -0.83797571E-158
   0.33164062E+001   0.21227293E-315  -0.13662748E-157  -0.50598672E-158
   0.33203125E+001   0.47766578E-316  -0.62740645E-158  -0.28987402E-158
   0.33242188E+001   0.10732257E-316  -0.28576342E-158  -0.16019308E-158
   0.33281250E+001   0.24076609E-317  -0.12901563E-158  -0.86206543E-159
   0.33320312E+001   0.53930724E-318  -0.57690369E-159  -0.45441157E-159
   0.33359375E+001   0.12062119E-318  -0.25522610E-159  -0.23553888E-159
   0.33398438E+001   0.26936459E-319  -0.11155509E-159  -0.12038010E-159
   0.33437500E+001   0.60078383E-320  -0.48079341E-160  -0.60781353E-160
   0.33476562E+001   0.13389179E-320  -0.20378315E-160  -0.30362163E-160
   0.33515625E+001   0.29643939E-321  -0.84614427E-161  -0.15021374E-160
   0.33554688E+001   0.64228534E-322  -0.34218866E-161  -0.73664207E-161
   0.33593750E+001   0.14821969E-322  -0.13353317E-161  -0.35829762E-161
   0.33632812E+001   0.49406565E-323  -0.49468670E-162  -0.17293254E-161
   0.33671875E+001   0.00000000E+000  -0.16837530E-162  -0.82852746E-162
   0.33710938E+001   0.00000000E+000  -0.48471020E-163  -0.39413263E-162
   0.33750000E+001   0.00000000E+000  -0.82427402E-164  -0.18618850E-162
   0.33789062E+001   0.00000000E+000   0.29608798E-164  -0.87352100E-163
   0.33828125E+001   0.00000000E+000   0.45780062E-164  -0.40701088E-163
   0.33867188E+001   0.00000000E+000   0.36245621E-164  -0.18833032E-163
   0.33906250E+001   0.00000000E+000   0.23784820E-164  -0.86526894E-164
   0.33945312E+001   0.00000000E+000   0.14243768E-164  -0.39463542E-164
   0.33984375E+001   0.00000000E+000   0.80730683E-165  -0.17861148E-164
   0.34023438E+001   0.00000000E+000   0.44079865E-165  -0.80185131E-165
   0.34062500E+001   0.00000000E+000   0.23418513E-165  -0.35685229E-165
   0.34101562E+001   0.00000000E+000   0.12180613E-165  -0.15730793E-165
   0.34140625E+001   0.00000000E+000   0.62277659E-166  -0.68616609E-166
   0.34179688E+001   0.00000000E+000   0.31388287E-166  -0.29575022E-166
   0.34218750E+001   0.00000000E+000   0.15626036E-166  -0.12572679E-166
   0.34257812E+001   0.00000000E+000   0.76951806E-167  -0.52579320E-167
   0.34296875E+001   0.00000000E+000   0.37528368E-167  -0.21551560E-167
   0.34335938E+001   0.00000000E+000   0.18139994E-167  -0.86101624E-168
   0.34375000E+001   0.00000000E+000   0.86962051E-168  -0.33233943E-168
   0.34414062E+001   0.00000000E+000   0.41366498E-168  -0.12205367E-168
   0.34453125E+001   0.00000000E+000   0.19532202E-168  -0.41384070E-169
   0.34492188E+001   0.00000000E+000   0.91569197E-169  -0.12033300E-169
   0.34531250E+001   0.00000000E+000   0.42630151E-169  -0.22417820E-170
   0.34570312E+001   0.00000000E+000   0.19710253E-169   0.50442886E-171
   0.34609375E+001   0.00000000E+000   0.90506764E-170   0.94204030E-171
   0.34648438E+001   0.00000000E+000   0.41272071E-170   0.75885968E-171
   0.34687500E+001   0.00000000E+000   0.18687738E-170   0.49705730E-171
   0.34726562E+001   0.00000000E+000   0.84000935E-171   0.29533513E-171
   0.34765625E+001   0.00000000E+000   0.37471201E-171   0.16563632E-171
   0.34804688E+001   0.00000000E+000   0.16580819E-171   0.89365887E-172
   0.34843750E+001   0.00000000E+000   0.72737056E-172   0.46875178E-172
   0.34882812E+001   0.00000000E+000   0.31609231E-172   0.24058748E-172
   0.34921875E+001   0.00000000E+000   0.13593858E-172   0.12133878E-172
   0.34960938E+001   0.00000000E+000   0.57777806E-173   0.60309810E-173
   0.35000000E+001   0.00000000E+000   0.24226179E-173   0.29603420E-173
   0.35039062E+001   0.00000000E+000   0.99961225E-174   0.14372255E-173
   0.35078125E+001   0.00000000E+000   0.40444204E-174   0.69092958E-174
   0.35117188E+001   0.00000000E+000   0.15960934E-174   0.32918873E-174
   0.35156250E+001   0.00000000E+000   0.60926158E-175   0.15554112E-174
   0.35195312E+001   0.00000000E+000   0.22174910E-175   0.72920922E-175
   0.35234375E+001   0.00000000E+000   0.74843749E-176   0.33933459E-175
   0.35273438E+001   0.00000000E+000   0.21927382E-176   0.15677971E-175
   0.35312500E+001   0.00000000E+000   0.43812937E-177   0.71930775E-176
   0.35351562E+001   0.00000000E+000  -0.56674886E-178   0.32775173E-176
   0.35390625E+001   0.00000000E+000  -0.14194772E-177   0.14831657E-176
   0.35429688E+001   0.00000000E+000  -0.11684664E-177   0.66653848E-177
   0.35468750E+001   0.00000000E+000  -0.76475836E-178   0.29743646E-177
   0.35507812E+001   0.00000000E+000  -0.45102164E-178   0.13176572E-177
   0.35546875E+001   0.00000000E+000  -0.25035336E-178   0.57931391E-178
   0.35585938E+001   0.00000000E+000  -0.13348557E-178   0.25266400E-178
   0.35625000E+001   0.00000000E+000  -0.69133494E-179   0.10925580E-178
   0.35664062E+001   0.00000000E+000  -0.35015411E-179   0.46805175E-179
   0.35703125E+001   0.00000000E+000  -0.17420611E-179   0.19845697E-179
   0.35742188E+001   0.00000000E+000  -0.85391533E-180   0.83176068E-180
   0.35781250E+001   0.00000000E+000  -0.41328427E-180   0.34397853E-180
   0.35820312E+001   0.00000000E+000  -0.19781104E-180   0.14002975E-180
   0.35859375E+001   0.00000000E+000  -0.93741435E-181   0.55921728E-181
   0.35898438E+001   0.00000000E+000  -0.44023006E-181   0.21797769E-181
   0.35937500E+001   0.00000000E+000  -0.20501707E-181   0.82274413E-182
   0.35976562E+001   0.00000000E+000  -0.94729823E-182   0.29667671E-182
   0.36015625E+001   0.00000000E+000  -0.43444774E-182   0.99608613E-183
   0.36054688E+001   0.00000000E+000  -0.19781702E-182   0.29342145E-183
   0.36093750E+001   0.00000000E+000  -0.89443019E-183   0.61931573E-184
   0.36132812E+001   0.00000000E+000  -0.40163515E-183  -0.36123909E-185
   0.36171875E+001   0.00000000E+000  -0.17911502E-183  -0.15643913E-184
   0.36210938E+001   0.00000000E+000  -0.79328130E-184  -0.13229124E-184
   0.36250000E+001   0.00000000E+000  -0.34887002E-184  -0.86621071E-185
   0.36289062E+001   0.00000000E+000  -0.15231799E-184  -0.50729242E-185
   0.36328125E+001   0.00000000E+000  -0.66002239E-185  -0.27875659E-185
   0.36367188E+001   0.00000000E+000  -0.28373072E-185  -0.14690064E-185
   0.36406250E+001   0.00000000E+000  -0.12093590E-185  -0.75126538E-186
   0.36445312E+001   0.00000000E+000  -0.51072962E-186  -0.37551386E-186
   0.36484375E+001   0.00000000E+000  -0.21350148E-186  -0.18429871E-186
   0.36523438E+001   0.00000000E+000  -0.88234448E-187  -0.89093752E-187
   0.36562500E+001   0.00000000E+000  -0.35988897E-187  -0.42517636E-187
   0.36601562E+001   0.00000000E+000  -0.14453844E-187  -0.20062964E-187
   0.36640625E+001   0.00000000E+000  -0.56971126E-188  -0.93724412E-188
   0.36679688E+001   0.00000000E+000  -0.21931978E-188  -0.43385146E-188
   0.36718750E+001   0.00000000E+000  -0.81841594E-189  -0.19914250E-188
   0.36757812E+001   0.00000000E+000  -0.29230357E-189  -0.90688521E-189
   0.36796875E+001   0.00000000E+000  -0.97567046E-190  -0.40990133E-189
   0.36835938E+001   0.00000000E+000  -0.28844969E-190  -0.18393770E-189
   0.36875000E+001   0.00000000E+000  -0.63588048E-191  -0.81961890E-190
   0.36914062E+001   0.00000000E+000   0.25303712E-193  -0.36270403E-190
   0.36953125E+001   0.00000000E+000   0.12590986E-191  -0.15940724E-190
   0.36992188E+001   0.00000000E+000   0.11010415E-191  -0.69576460E-191
   0.37031250E+001   0.00000000E+000   0.72222353E-192  -0.30155407E-191
   0.37070312E+001   0.00000000E+000   0.42022678E-192  -0.12975694E-191
   0.37109375E+001   0.00000000E+000   0.22864578E-192  -0.55415594E-192
   0.37148438E+001   0.00000000E+000   0.11910651E-192  -0.23479848E-192
   0.37187500E+001   0.00000000E+000   0.60152643E-193  -0.98648026E-193
   0.37226562E+001   0.00000000E+000   0.29673677E-193  -0.41068231E-193
   0.37265625E+001   0.00000000E+000   0.14367296E-193  -0.16925718E-193
   0.37304688E+001   0.00000000E+000   0.68499013E-194  -0.68973367E-194
   0.37343750E+001   0.00000000E+000   0.32233085E-194  -0.27745846E-194
   0.37382812E+001   0.00000000E+000   0.14995401E-194  -0.10993165E-194
   0.37421875E+001   0.00000000E+000   0.69055258E-195  -0.42764369E-195
   0.37460938E+001   0.00000000E+000   0.31508574E-195  -0.16257752E-195
   0.37500000E+001   0.00000000E+000   0.14254986E-195  -0.59970861E-196
   0.37539062E+001   0.00000000E+000   0.63980666E-196  -0.21209523E-196
   0.37578125E+001   0.00000000E+000   0.28500559E-196  -0.70342116E-197
   0.37617188E+001   0.00000000E+000   0.12604078E-196  -0.20838429E-197
   0.37656250E+001   0.00000000E+000   0.55349188E-197  -0.47563930E-198
   0.37695312E+001   0.00000000E+000   0.24138318E-197  -0.18342304E-199
   0.37734375E+001   0.00000000E+000   0.10454851E-197   0.73856704E-199
   0.37773438E+001   0.00000000E+000   0.44970803E-198   0.67346478E-199
   0.37812500E+001   0.00000000E+000   0.19208744E-198   0.44323312E-199
   0.37851562E+001   0.00000000E+000   0.81459325E-199   0.25636452E-199
   0.37890625E+001   0.00000000E+000   0.34287371E-199   0.13815276E-199
   0.37929688E+001   0.00000000E+000   0.14318927E-199   0.71148389E-200
   0.37968750E+001   0.00000000E+000   0.59298594E-200   0.35487026E-200
   0.38007812E+001   0.00000000E+000   0.24335445E-200   0.17277999E-200
   0.38046875E+001   0.00000000E+000   0.98879373E-201   0.82531597E-201
   0.38085938E+001   0.00000000E+000   0.39730968E-201   0.38808336E-201
   0.38125000E+001   0.00000000E+000   0.15762351E-201   0.18007210E-201
   0.38164062E+001   0.00000000E+000   0.61608479E-202   0.82592188E-202
   0.38203125E+001   0.00000000E+000   0.23651862E-202   0.37494129E-202
   0.38242188E+001   0.00000000E+000   0.88790163E-203   0.16863294E-202
   0.38281250E+001   0.00000000E+000   0.32372148E-203   0.75196615E-203
   0.38320312E+001   0.00000000E+000   0.11334164E-203   0.33264106E-203
   0.38359375E+001   0.00000000E+000   0.37331086E-204   0.14603587E-203
   0.38398438E+001   0.00000000E+000   0.11066208E-204   0.63647965E-204
   0.38437500E+001   0.00000000E+000   0.25974483E-205   0.27545095E-204
   0.38476562E+001   0.00000000E+000   0.18818848E-206   0.11838470E-204
   0.38515625E+001   0.00000000E+000  -0.31486347E-206   0.50531414E-205
   0.38554688E+001   0.00000000E+000  -0.30263911E-206   0.21420629E-205
   0.38593750E+001   0.00000000E+000  -0.20020039E-206   0.90170631E-206
   0.38632812E+001   0.00000000E+000  -0.11517657E-206   0.37686170E-206
   0.38671875E+001   0.00000000E+000  -0.61490173E-207   0.15633833E-206
   0.38710938E+001   0.00000000E+000  -0.31311761E-207   0.64350547E-207
   0.38750000E+001   0.00000000E+000  -0.15425348E-207   0.26267796E-207
   0.38789062E+001   0.00000000E+000  -0.74129344E-208   0.10626530E-207
   0.38828125E+001   0.00000000E+000  -0.34934658E-208   0.42567431E-208
   0.38867188E+001   0.00000000E+000  -0.16201990E-208   0.16864843E-208
   0.38906250E+001   0.00000000E+000  -0.74131373E-209   0.65984050E-209
   0.38945312E+001   0.00000000E+000  -0.33522559E-209   0.25441249E-209
   0.38984375E+001   0.00000000E+000  -0.15002093E-209   0.96384547E-210
   0.39023438E+001   0.00000000E+000  -0.66509203E-210   0.35726898E-210
   0.39062500E+001   0.00000000E+000  -0.29231978E-210   0.12872869E-210
   0.39101562E+001   0.00000000E+000  -0.12744812E-210   0.44609206E-211
   0.39140625E+001   0.00000000E+000  -0.55143931E-211   0.14584853E-211
   0.39179688E+001   0.00000000E+000  -0.23685962E-211   0.43209238E-212
   0.39218750E+001   0.00000000E+000  -0.10102084E-211   0.10372302E-212
   0.39257812E+001   0.00000000E+000  -0.42787616E-212   0.10352917E-213
   0.39296875E+001   0.00000000E+000  -0.17998607E-212  -0.97167308E-214
   0.39335938E+001   0.00000000E+000  -0.75191227E-213  -0.99877809E-214
   0.39375000E+001   0.00000000E+000  -0.31193473E-213  -0.66546425E-214
   0.39414062E+001   0.00000000E+000  -0.12848557E-213  -0.38105192E-214
   0.39453125E+001   0.00000000E+000  -0.52532259E-214  -0.20160093E-214
   0.39492188E+001   0.00000000E+000  -0.21311836E-214  -0.10152140E-214
   0.39531250E+001   0.00000000E+000  -0.85748498E-215  -0.49402347E-215
   0.39570312E+001   0.00000000E+000  -0.34195036E-215  -0.23434700E-215
   0.39609375E+001   0.00000000E+000  -0.13504018E-215  -0.10896382E-215
   0.39648438E+001   0.00000000E+000  -0.52752349E-216  -0.49844039E-216
   0.39687500E+001   0.00000000E+000  -0.20354158E-216  -0.22488884E-216
   0.39726562E+001   0.00000000E+000  -0.77413805E-217  -0.10026563E-216
   0.39765625E+001   0.00000000E+000  -0.28940832E-217  -0.44234591E-217
   0.39804688E+001   0.00000000E+000  -0.10591467E-217  -0.19330647E-217
   0.39843750E+001   0.00000000E+000  -0.37710212E-218  -0.83742565E-218
   0.39882812E+001   0.00000000E+000  -0.12931514E-218  -0.35984984E-218
   0.39921875E+001   0.00000000E+000  -0.41950769E-219  -0.15345030E-218
   0.39960938E+001   0.00000000E+000  -0.12407639E-219  -0.64957675E-219
   0.40000000E+001   0.00000000E+000   0.00000000E+000   0.00000000E+000
