# Jmax  =         2048
# Nmax  =          100
# N1max =           50
# L     =    0.40000000E+001
# sig   =    0.10000000E+000
# k0    =    0.20000000E+002
# x0    =   -0.50000000E+000
# dt    =    0.10000000E-004
#
# x              r(j)               real              aimag
   0.16796875E+000   0.69490136E+000   0.83360697E+000  -0.88210011E-003
   0.17187500E+000   0.70738267E+000   0.83979473E+000   0.46124625E-001
   0.17578125E+000   0.71993639E+000   0.84326336E+000   0.94038756E-001
   0.17968750E+000   0.73255844E+000   0.84391592E+000   0.14270377E+000
   0.18359375E+000   0.74524467E+000   0.84166401E+000   0.19195404E+000
   0.18750000E+000   0.75799076E+000   0.83642861E+000   0.24161527E+000
   0.19140625E+000   0.77079234E+000   0.82814082E+000   0.29150493E+000
   0.19531250E+000   0.78364487E+000   0.81674262E+000   0.34143281E+000
   0.19921875E+000   0.79654375E+000   0.80218766E+000   0.39120162E+000
   0.20312500E+000   0.80948425E+000   0.78444193E+000   0.44060767E+000
   0.20703125E+000   0.82246153E+000   0.76348443E+000   0.48944157E+000
   0.21093750E+000   0.83547067E+000   0.73930789E+000   0.53748909E+000
   0.21484375E+000   0.84850663E+000   0.71191927E+000   0.58453194E+000
   0.21875000E+000   0.86156428E+000   0.68134038E+000   0.63034876E+000
   0.22265625E+000   0.87463840E+000   0.64760836E+000   0.67471610E+000
   0.22656250E+000   0.88772369E+000   0.61077609E+000   0.71740941E+000
   0.23046875E+000   0.90081473E+000   0.57091257E+000   0.75820417E+000
   0.23437500E+000   0.91390604E+000   0.52810321E+000   0.79687705E+000
   0.23828125E+000   0.92699207E+000   0.48245007E+000   0.83320705E+000
   0.24218750E+000   0.94006716E+000   0.43407196E+000   0.86697676E+000
   0.24609375E+000   0.95312561E+000   0.38310447E+000   0.89797359E+000
   0.25000000E+000   0.96616162E+000   0.32969998E+000   0.92599111E+000
   0.25390625E+000   0.97916935E+000   0.27402746E+000   0.95083032E+000
   0.25781250E+000   0.99214287E+000   0.21627225E+000   0.97230097E+000
   0.26171875E+000   0.10050762E+001   0.15663572E+000   0.99022295E+000
   0.26562500E+000   0.10179634E+001   0.95334780E-001   0.10044275E+001
   0.26953125E+000   0.10307983E+001   0.32601343E-001   0.10147588E+001
   0.27343750E+000   0.10435748E+001  -0.31318358E-001   0.10210749E+001
   0.27734375E+000   0.10562868E+001  -0.96164557E-001   0.10232493E+001
   0.28125000E+000   0.10689280E+001  -0.16166485E+000   0.10211721E+001
   0.28515625E+000   0.10814923E+001  -0.22753522E+000   0.10147512E+001
   0.28906250E+000   0.10939734E+001  -0.29348114E+000   0.10039135E+001
   0.29296875E+000   0.11063651E+001  -0.35919881E+000   0.98860573E+000
   0.29687500E+000   0.11186610E+001  -0.42437649E+000   0.96879593E+000
   0.30078125E+000   0.11308548E+001  -0.48869593E+000   0.94447398E+000
   0.30468750E+000   0.11429403E+001  -0.55183393E+000   0.91565257E+000
   0.30859375E+000   0.11549112E+001  -0.61346393E+000   0.88236795E+000
   0.31250000E+000   0.11667611E+001  -0.67325774E+000   0.84468051E+000
   0.31640625E+000   0.11784839E+001  -0.73088731E+000   0.80267530E+000
   0.32031250E+000   0.11900732E+001  -0.78602664E+000   0.75646237E+000
   0.32421875E+000   0.12015228E+001  -0.83835362E+000   0.70617703E+000
   0.32812500E+000   0.12128265E+001  -0.88755207E+000   0.65197990E+000
   0.33203125E+000   0.12239780E+001  -0.93331372E+000   0.59405685E+000
   0.33593750E+000   0.12349714E+001  -0.97534026E+000   0.53261880E+000
   0.33984375E+000   0.12458004E+001  -0.10133454E+001   0.46790128E+000
   0.34375000E+000   0.12564591E+001  -0.10470568E+001   0.40016390E+000
   0.34765625E+000   0.12669414E+001  -0.10762185E+001   0.32968958E+000
   0.35156250E+000   0.12772414E+001  -0.11005924E+001   0.25678369E+000
   0.35546875E+000   0.12873533E+001  -0.11199607E+001   0.18177293E+000
   0.35937500E+000   0.12972712E+001  -0.11341276E+001   0.10500407E+000
   0.36328125E+000   0.13069895E+001  -0.11429213E+001   0.26842557E-001
   0.36718750E+000   0.13165026E+001  -0.11461955E+001  -0.52329166E-001
   0.37109375E+000   0.13258048E+001  -0.11438316E+001  -0.13211337E+000
   0.37500000E+000   0.13348907E+001  -0.11357397E+001  -0.21209901E+000
   0.37890625E+000   0.13437551E+001  -0.11218603E+001  -0.29186380E+000
   0.38281250E+000   0.13523926E+001  -0.11021656E+001  -0.37097647E+000
   0.38671875E+000   0.13607981E+001  -0.10766605E+001  -0.44899915E+000
   0.39062500E+000   0.13689666E+001  -0.10453837E+001  -0.52548983E+000
   0.39453125E+000   0.13768933E+001  -0.10084083E+001  -0.60000505E+000
   0.39843750E+000   0.13845733E+001  -0.96584234E+000  -0.67210257E+000
   0.40234375E+000   0.13920020E+001  -0.91782938E+000  -0.74134419E+000
   0.40625000E+000   0.13991749E+001  -0.86454831E+000  -0.80729863E+000
   0.41015625E+000   0.14060876E+001  -0.80621339E+000  -0.86954444E+000
   0.41406250E+000   0.14127358E+001  -0.74307382E+000  -0.92767297E+000
   0.41796875E+000   0.14191156E+001  -0.67541317E+000  -0.98129133E+000
   0.42187500E+000   0.14252230E+001  -0.60354848E+000  -0.10300254E+001
   0.42578125E+000   0.14310542E+001  -0.52782912E+000  -0.10735225E+001
   0.42968750E+000   0.14366056E+001  -0.44863543E+000  -0.11114548E+001
   0.43359375E+000   0.14418737E+001  -0.36637705E+000  -0.11435216E+001
   0.43750000E+000   0.14468553E+001  -0.28149103E+000  -0.11694520E+001
   0.44140625E+000   0.14515472E+001  -0.19443967E+000  -0.11890082E+001
   0.44531250E+000   0.14559465E+001  -0.10570811E+000  -0.12019868E+001
   0.44921875E+000   0.14600505E+001  -0.15801724E-001  -0.12082222E+001
   0.45312500E+000   0.14638565E+001   0.74756777E-001  -0.12075877E+001
   0.45703125E+000   0.14673622E+001   0.16543038E+000  -0.11999979E+001
   0.46093750E+000   0.14705653E+001   0.25567106E+000  -0.11854103E+001
   0.46484375E+000   0.14734638E+001   0.34492321E+000  -0.11638264E+001
   0.46875000E+000   0.14760559E+001   0.43262724E+000  -0.11352927E+001
   0.47265625E+000   0.14783399E+001   0.51822332E+000  -0.10999020E+001
   0.47656250E+000   0.14803144E+001   0.60115521E+000  -0.10577934E+001
   0.48046875E+000   0.14819780E+001   0.68087421E+000  -0.10091523E+001
   0.48437500E+000   0.14833298E+001   0.75684316E+000  -0.95421076E+000
   0.48828125E+000   0.14843687E+001   0.82854041E+000  -0.89324663E+000
   0.49218750E+000   0.14850943E+001   0.89546388E+000  -0.82658257E+000
   0.49609375E+000   0.14855060E+001   0.95713505E+000  -0.75458497E+000
   0.50000000E+000   0.14856035E+001   0.10131028E+001  -0.67766223E+000
   0.50390625E+000   0.14853867E+001   0.10629475E+001  -0.59626284E+000
   0.50781250E+000   0.14848558E+001   0.11062841E+001  -0.51087300E+000
   0.51171875E+000   0.14840111E+001   0.11427665E+001  -0.42201398E+000
   0.51562500E+000   0.14828530E+001   0.11720901E+001  -0.33023907E+000
   0.51953125E+000   0.14813824E+001   0.11939954E+001  -0.23613025E+000
   0.52343750E+000   0.14796002E+001   0.12082705E+001  -0.14029453E+000
   0.52734375E+000   0.14775074E+001   0.12147540E+001  -0.43360032E-001
   0.53125000E+000   0.14751053E+001   0.12133368E+001   0.54028248E-001
   0.53515625E+000   0.14723955E+001   0.12039644E+001   0.15121285E+000
   0.53906250E+000   0.14693797E+001   0.11866378E+001   0.24752852E+000
   0.54296875E+000   0.14660597E+001   0.11614153E+001   0.34230701E+000
   0.54687500E+000   0.14624376E+001   0.11284127E+001   0.43488210E+000
   0.55078125E+000   0.14585157E+001   0.10878034E+001   0.52459459E+000
   0.55468750E+000   0.14542964E+001   0.10398186E+001   0.61079753E+000
   0.55859375E+000   0.14497824E+001   0.98474644E+000   0.69286133E+000
   0.56250000E+000   0.14449764E+001   0.92293057E+000   0.77017891E+000
   0.56640625E+000   0.14398815E+001   0.85476885E+000   0.84217081E+000
   0.57031250E+000   0.14345007E+001   0.78071105E+000   0.90829014E+000
   0.57421875E+000   0.14288375E+001   0.70125629E+000   0.96802744E+000
   0.57812500E+000   0.14228953E+001   0.61694998E+000   0.10209153E+001
   0.58203125E+000   0.14166778E+001   0.52838033E+000   0.10665327E+001
   0.58593750E+000   0.14101887E+001   0.43617442E+000   0.11045092E+001
   0.58984375E+000   0.14034321E+001   0.34099383E+000   0.11345287E+001
   0.59375000E+000   0.13964121E+001   0.24352995E+000   0.11563327E+001
   0.59765625E+000   0.13891329E+001   0.14449888E+000   0.11697235E+001
   0.60156250E+000   0.13815990E+001   0.44636096E-001   0.11745665E+001
   0.60546875E+000   0.13738148E+001  -0.55309271E-001   0.11707928E+001
   0.60937500E+000   0.13657852E+001  -0.15458028E+000   0.11583998E+001
   0.61328125E+000   0.13575148E+001  -0.25241826E+000   0.11374532E+001
   0.61718750E+000   0.13490087E+001  -0.34806906E+000   0.11080869E+001
   0.62109375E+000   0.13402718E+001  -0.44078927E+000   0.10705030E+001
   0.62500000E+000   0.13313094E+001  -0.52985260E+000   0.10249710E+001
   0.62890625E+000   0.13221267E+001  -0.61455617E+000   0.97182684E+000
   0.63281250E+000   0.13127291E+001  -0.69422670E+000   0.91147046E+000
   0.63671875E+000   0.13031221E+001  -0.76822657E+000   0.84436370E+000
   0.64062500E+000   0.12933113E+001  -0.83595970E+000   0.77102702E+000
   0.64453125E+000   0.12833023E+001  -0.89687716E+000   0.69203586E+000
   0.64843750E+000   0.12731008E+001  -0.95048244E+000   0.60801642E+000
   0.65234375E+000   0.12627128E+001  -0.99633635E+000   0.51964090E+000
   0.65625000E+000   0.12521440E+001  -0.10340615E+001   0.42762226E+000
   0.66015625E+000   0.12414005E+001  -0.10633464E+001   0.33270852E+000
   0.66406250E+000   0.12304882E+001  -0.10839487E+001   0.23567662E+000
   0.66796875E+000   0.12194133E+001  -0.10956983E+001   0.13732601E+000
   0.67187500E+000   0.12081818E+001  -0.10984998E+001   0.38471766E-001
   0.67578125E+000   0.11968000E+001  -0.10923335E+001  -0.60062356E-001
   0.67968750E+000   0.11852739E+001  -0.10772572E+001  -0.15745120E+000
   0.68359375E+000   0.11736100E+001  -0.10534059E+001  -0.25287555E+000
   0.68750000E+000   0.11618144E+001  -0.10209915E+001  -0.34552953E+000
   0.69140625E+000   0.11498934E+001  -0.98030194E+000  -0.43462800E+000
   0.69531250E+000   0.11378533E+001  -0.93169874E+000  -0.51941389E+000
   0.69921875E+000   0.11257005E+001  -0.87561489E+000  -0.59916531E+000
   0.70312500E+000   0.11134412E+001  -0.81255132E+000  -0.67320249E+000
   0.70703125E+000   0.11010818E+001  -0.74307290E+000  -0.74089439E+000
   0.71093750E+000   0.10886286E+001  -0.66780381E+000  -0.80166495E+000
   0.71484375E+000   0.10760879E+001  -0.58742220E+000  -0.85499887E+000
   0.71875000E+000   0.10634660E+001  -0.50265431E+000  -0.90044689E+000
   0.72265625E+000   0.10507690E+001  -0.41426804E+000  -0.93763054E+000
   0.72656250E+000   0.10380034E+001  -0.32306601E+000  -0.96624621E+000
   0.73046875E+000   0.10251752E+001  -0.22987828E+000  -0.98606856E+000
   0.73437500E+000   0.10122907E+001  -0.13555457E+000  -0.99695319E+000
   0.73828125E+000   0.99935598E+000  -0.40956350E-001  -0.99883860E+000
   0.74218750E+000   0.98637711E+000   0.53051403E-001  -0.99174727E+000
   0.74609375E+000   0.97336013E+000   0.14560848E+000  -0.97578599E+000
   0.75000000E+000   0.96031104E+000   0.23586783E+000  -0.95114531E+000
   0.75390625E+000   0.94723574E+000   0.32300385E+000  -0.91809817E+000
   0.75781250E+000   0.93414010E+000   0.40622061E+000  -0.87699767E+000
   0.76171875E+000   0.92102991E+000   0.48475979E+000  -0.82827403E+000
   0.76562500E+000   0.90791089E+000   0.55790836E+000  -0.77243068E+000
   0.76953125E+000   0.89478868E+000   0.62500587E+000  -0.71003968E+000
   0.77343750E+000   0.88166885E+000   0.68545127E+000  -0.64173625E+000
   0.77734375E+000   0.86855689E+000   0.73870915E+000  -0.56821271E+000
   0.78125000E+000   0.85545819E+000   0.78431540E+000  -0.49021173E+000
   0.78515625E+000   0.84237806E+000   0.82188215E+000  -0.40851902E+000
   0.78906250E+000   0.82932173E+000   0.85110199E+000  -0.32395546E+000
   0.79296875E+000   0.81629432E+000   0.87175130E+000  -0.23736889E+000
   0.79687500E+000   0.80330085E+000   0.88369286E+000  -0.14962546E+000
   0.80078125E+000   0.79034625E+000   0.88687744E+000  -0.61600751E-001
   0.80468750E+000   0.77743534E+000   0.88134454E+000   0.25829222E-001
   0.80859375E+000   0.76457284E+000   0.86722214E+000   0.11179715E+000
   0.81250000E+000   0.75176336E+000   0.84472558E+000   0.19545348E+000
   0.81640625E+000   0.73901140E+000   0.81415538E+000   0.27597538E+000
   0.82031250E+000   0.72632134E+000   0.77589426E+000   0.35257544E+000
   0.82421875E+000   0.71369747E+000   0.73040311E+000   0.42451003E+000
   0.82812500E+000   0.70114394E+000   0.67821620E+000   0.49108729E+000
   0.83203125E+000   0.68866479E+000   0.61993549E+000   0.55167452E+000
   0.83593750E+000   0.67626395E+000   0.55622422E+000   0.60570502E+000
   0.83984375E+000   0.66394522E+000   0.48779971E+000   0.65268419E+000
   0.84375000E+000   0.65171229E+000   0.41542566E+000   0.69219493E+000
   0.84765625E+000   0.63956872E+000   0.33990371E+000   0.72390206E+000
   0.85156250E+000   0.62751796E+000   0.26206475E+000   0.74755604E+000
   0.85546875E+000   0.61556333E+000   0.18275971E+000   0.76299556E+000
   0.85937500E+000   0.60370801E+000   0.10285012E+000   0.77014925E+000
   0.86328125E+000   0.59195509E+000   0.23198619E-001   0.76903635E+000
   0.86718750E+000   0.58030751E+000  -0.55340741E-001   0.75976635E+000
   0.87109375E+000   0.56876810E+000  -0.13193198E+000   0.74253757E+000
   0.87500000E+000   0.55733955E+000  -0.20576660E+000   0.71763477E+000
   0.87890625E+000   0.54602445E+000  -0.27607258E+000   0.68542569E+000
   0.88281250E+000   0.53482526E+000  -0.34212314E+000   0.64635673E+000
   0.88671875E+000   0.52374429E+000  -0.40324479E+000   0.60094753E+000
   0.89062500E+000   0.51278377E+000  -0.45882495E+000   0.54978490E+000
   0.89453125E+000   0.50194578E+000  -0.50831877E+000   0.49351576E+000
   0.89843750E+000   0.49123229E+000  -0.55125516E+000   0.43283950E+000
   0.90234375E+000   0.48064514E+000  -0.58724200E+000   0.36849962E+000
   0.90625000E+000   0.47018606E+000  -0.61597037E+000   0.30127491E+000
   0.91015625E+000   0.45985666E+000  -0.63721780E+000   0.23197014E+000
   0.91406250E+000   0.44965845E+000  -0.65085051E+000   0.16140651E+000
   0.91796875E+000   0.43959278E+000  -0.65682454E+000   0.90411851E-001
   0.92187500E+000   0.42966094E+000  -0.65518583E+000   0.19810734E-001
   0.92578125E+000   0.41986406E+000  -0.64606916E+000  -0.49585305E-001
   0.92968750E+000   0.41020320E+000  -0.62969607E+000  -0.11698744E+000
   0.93359375E+000   0.40067928E+000  -0.60637166E+000  -0.18163889E+000
   0.93750000E+000   0.39129312E+000  -0.57648042E+000  -0.24282391E+000
   0.94140625E+000   0.38204545E+000  -0.54048103E+000  -0.29987616E+000
   0.94531250E+000   0.37293688E+000  -0.49890028E+000  -0.35218659E+000
   0.94921875E+000   0.36396792E+000  -0.45232619E+000  -0.39921040E+000
   0.95312500E+000   0.35513899E+000  -0.40140028E+000  -0.44047339E+000
   0.95703125E+000   0.34645039E+000  -0.34680928E+000  -0.47557724E+000
   0.96093750E+000   0.33790234E+000  -0.28927629E+000  -0.50420390E+000
   0.96484375E+000   0.32949498E+000  -0.22955142E+000  -0.52611893E+000
   0.96875000E+000   0.32122833E+000  -0.16840222E+000  -0.54117375E+000
   0.97265625E+000   0.31310234E+000  -0.10660388E+000  -0.54930679E+000
   0.97656250E+000   0.30511686E+000  -0.44929325E-001  -0.55054357E+000
   0.98046875E+000   0.29727167E+000   0.15860509E-001  -0.54499552E+000
   0.98437500E+000   0.28956646E+000   0.75026312E-001  -0.53285787E+000
   0.98828125E+000   0.28200083E+000   0.13185965E+000  -0.51440632E+000
   0.99218750E+000   0.27457431E+000   0.18569177E+000  -0.48999274E+000
   0.99609375E+000   0.26728638E+000   0.23590186E+000  -0.46003988E+000
   0.10000000E+001   0.26013640E+000   0.28192464E+000  -0.42503518E+000
   0.10039062E+001   0.25312370E+000   0.32325709E+000  -0.38552374E+000
   0.10078125E+001   0.24624751E+000   0.35946446E+000  -0.34210059E+000
   0.10117188E+001   0.23950703E+000   0.39018519E+000  -0.29540235E+000
   0.10156250E+001   0.23290136E+000   0.41513489E+000  -0.24609832E+000
   0.10195312E+001   0.22642957E+000   0.43410926E+000  -0.19488129E+000
   0.10234375E+001   0.22009065E+000   0.44698586E+000  -0.14245803E+000
   0.10273438E+001   0.21388355E+000   0.45372480E+000  -0.89539665E-001
   0.10312500E+001   0.20780715E+000   0.45436830E+000  -0.36832069E-001
   0.10351562E+001   0.20186030E+000   0.44903908E+000   0.14973568E-001
   0.10390625E+001   0.19604179E+000   0.43793773E+000   0.65209933E-001
   0.10429688E+001   0.19035036E+000   0.42133897E+000   0.11324237E+000
   0.10468750E+001   0.18478472E+000   0.39958695E+000   0.15847710E+000
   0.10507812E+001   0.17934352E+000   0.37308958E+000   0.20036889E+000
   0.10546875E+001   0.17402539E+000   0.34231209E+000   0.23842782E+000
   0.10585938E+001   0.16882891E+000   0.30776979E+000   0.27222539E+000
   0.10625000E+001   0.16375262E+000   0.27002021E+000   0.30139959E+000
   0.10664062E+001   0.15879506E+000   0.22965472E+000   0.32565898E+000
   0.10703125E+001   0.15395471E+000   0.18728975E+000   0.34478581E+000
   0.10742188E+001   0.14923002E+000   0.14355778E+000   0.35863795E+000
   0.10781250E+001   0.14461943E+000   0.99098088E-001   0.36714983E+000
   0.10820312E+001   0.14012136E+000   0.54547649E-001   0.37033217E+000
   0.10859375E+001   0.13573419E+000   0.10532044E-001   0.36827064E+000
   0.10898438E+001   0.13145630E+000  -0.32343301E-001   0.36112353E+000
   0.10937500E+001   0.12728603E+000  -0.73501500E-001   0.34911825E+000
   0.10976562E+001   0.12322172E+000  -0.11240208E+000   0.33254698E+000
   0.11015625E+001   0.11926170E+000  -0.14854821E+000   0.31176134E+000
   0.11054688E+001   0.11540428E+000  -0.18149323E+000   0.28716631E+000
   0.11093750E+001   0.11164776E+000  -0.21084631E+000   0.25921342E+000
   0.11132812E+001   0.10799044E+000  -0.23627726E+000   0.22839328E+000
   0.11171875E+001   0.10443059E+000  -0.25752032E+000   0.19522774E+000
   0.11210938E+001   0.10096650E+000  -0.27437700E+000   0.16026156E+000
   0.11250000E+001   0.97596457E-001  -0.28671778E+000   0.12405392E+000
   0.11289062E+001   0.94318727E-001  -0.29448285E+000   0.87169822E-001
   0.11328125E+001   0.91131588E-001  -0.29768172E+000   0.50171523E-001
   0.11367188E+001   0.88033318E-001  -0.29639177E+000   0.13610102E-001
   0.11406250E+001   0.85022197E-001  -0.29075584E+000  -0.21982645E-001
   0.11445312E+001   0.82096508E-001  -0.28097880E+000  -0.56101911E-001
   0.11484375E+001   0.79254539E-001  -0.26732322E+000  -0.88277050E-001
   0.11523438E+001   0.76494587E-001  -0.25010427E+000  -0.11807812E+000
   0.11562500E+001   0.73814953E-001  -0.22968382E+000  -0.14512166E+000
   0.11601562E+001   0.71213948E-001  -0.20646391E+000  -0.16907573E+000
   0.11640625E+001   0.68689895E-001  -0.18087975E+000  -0.18966394E+000
   0.11679688E+001   0.66241126E-001  -0.15339223E+000  -0.20666869E+000
   0.11718750E+001   0.63865985E-001  -0.12448024E+000  -0.21993330E+000
   0.11757812E+001   0.61562829E-001  -0.94632722E-001  -0.22936320E+000
   0.11796875E+001   0.59330029E-001  -0.64340832E-001  -0.23492613E+000
   0.11835938E+001   0.57165971E-001  -0.34090079E-001  -0.23665130E+000
   0.11875000E+001   0.55069056E-001  -0.43527571E-002  -0.23462760E+000
   0.11914062E+001   0.53037701E-001   0.24419290E-001  -0.22900087E+000
   0.11953125E+001   0.51070342E-001   0.51801452E-001  -0.21997034E+000
   0.11992188E+001   0.49165429E-001   0.77402560E-001  -0.20778420E+000
   0.12031250E+001   0.47321433E-001   0.10087044E+000  -0.19273450E+000
   0.12070312E+001   0.45536844E-001   0.12189675E+000  -0.17515144E+000
   0.12109375E+001   0.43810171E-001   0.14022092E+000  -0.15539711E+000
   0.12148438E+001   0.42139941E-001   0.15563339E+000  -0.13385884E+000
   0.12187500E+001   0.40524705E-001   0.16797776E+000  -0.11094223E+000
   0.12226562E+001   0.38963033E-001   0.17715213E+000  -0.87064096E-001
   0.12265625E+001   0.37453516E-001   0.18310949E+000  -0.62645264E-001
   0.12304688E+001   0.35994766E-001   0.18585717E+000  -0.38103524E-001
   0.12343750E+001   0.34585419E-001   0.18545535E+000  -0.13846732E-001
   0.12382812E+001   0.33224133E-001   0.18201480E+000   0.97337581E-002
   0.12421875E+001   0.31909586E-001   0.17569372E+000   0.32269254E-001
   0.12460938E+001   0.30640482E-001   0.16669389E+000   0.53419366E-001
   0.12500000E+001   0.29415546E-001   0.15525618E+000   0.72877048E-001
   0.12539062E+001   0.28233525E-001   0.14165540E+000   0.90372958E-001
   0.12578125E+001   0.27093192E-001   0.12619479E+000   0.10567907E+000
   0.12617188E+001   0.25993342E-001   0.10920005E+000   0.11861151E+000
   0.12656250E+001   0.24932792E-001   0.91013157E-001   0.12903255E+000
   0.12695312E+001   0.23910385E-001   0.71986048E-001   0.13685172E+000
   0.12734375E+001   0.22924985E-001   0.52474242E-001   0.14202619E+000
   0.12773438E+001   0.21975481E-001   0.32830569E-001   0.14456014E+000
   0.12812500E+001   0.21060785E-001   0.13399076E-001   0.14450346E+000
   0.12851562E+001   0.20179831E-001  -0.54907531E-002   0.14194958E+000
   0.12890625E+001   0.19331578E-001  -0.23529393E-001   0.13703264E+000
   0.12929688E+001   0.18515007E-001  -0.40432185E-001   0.12992400E+000
   0.12968750E+001   0.17729123E-001  -0.55943680E-001   0.12082809E+000
   0.13007812E+001   0.16972953E-001  -0.69841357E-001   0.10997790E+000
   0.13046875E+001   0.16245548E-001  -0.81938649E-001   0.97629941E-001
   0.13085938E+001   0.15545978E-001  -0.92087253E-001   0.84059003E-001
   0.13125000E+001   0.14873340E-001  -0.10017868E+000   0.69552654E-001
   0.13164062E+001   0.14226750E-001  -0.10614506E+000   0.54405674E-001
   0.13203125E+001   0.13605348E-001  -0.10995913E+000   0.38914489E-001
   0.13242188E+001   0.13008294E-001  -0.11163358E+000   0.23371725E-001
   0.13281250E+001   0.12434770E-001  -0.11121956E+000   0.80609758E-002
   0.13320312E+001   0.11883978E-001  -0.10880460E+000  -0.67481351E-002
   0.13359375E+001   0.11355145E-001  -0.10450990E+000  -0.20804488E-001
   0.13398438E+001   0.10847513E-001  -0.98487004E-001  -0.33879543E-001
   0.13437500E+001   0.10360350E-001  -0.90914111E-001  -0.45770884E-001
   0.13476562E+001   0.98929381E-002  -0.81991866E-001  -0.56305169E-001
   0.13515625E+001   0.94445844E-002  -0.71938923E-001  -0.65340460E-001
   0.13554688E+001   0.90146127E-002  -0.60987270E-001  -0.72767889E-001
   0.13593750E+001   0.86023666E-002  -0.49377422E-001  -0.78512654E-001
   0.13632812E+001   0.82072085E-002  -0.37353605E-001  -0.82534336E-001
   0.13671875E+001   0.78285191E-002  -0.25158992E-001  -0.84826554E-001
   0.13710938E+001   0.74656977E-002  -0.13031109E-001  -0.85415970E-001
   0.13750000E+001   0.71181608E-002  -0.11974697E-002  -0.84360695E-001
   0.13789062E+001   0.67853430E-002   0.10128456E-001  -0.81748134E-001
   0.13828125E+001   0.64666955E-002   0.20750890E-001  -0.77692317E-001
   0.13867188E+001   0.61616867E-002   0.30494940E-001  -0.72330805E-001
   0.13906250E+001   0.58698012E-002   0.39209286E-001  -0.65821221E-001
   0.13945312E+001   0.55905398E-002   0.46768331E-001  -0.58337492E-001
   0.13984375E+001   0.53234191E-002   0.53073773E-001  -0.50065894E-001
   0.14023438E+001   0.50679711E-002   0.58055594E-001  -0.41200960E-001
   0.14062500E+001   0.48237429E-002   0.61672458E-001  -0.31941366E-001
   0.14101562E+001   0.45902962E-002   0.63911522E-001  -0.22485851E-001
   0.14140625E+001   0.43672071E-002   0.64787693E-001  -0.13029275E-001
   0.14179688E+001   0.41540660E-002   0.64342342E-001  -0.37588673E-002
   0.14218750E+001   0.39504767E-002   0.62641536E-001   0.51492421E-002
   0.14257812E+001   0.37560565E-002   0.59773824E-001   0.13533160E-001
   0.14296875E+001   0.35704357E-002   0.55847642E-001   0.21247979E-001
   0.14335938E+001   0.33932574E-002   0.50988394E-001   0.28168086E-001
   0.14375000E+001   0.32241769E-002   0.45335289E-001   0.34189012E-001
   0.14414062E+001   0.30628617E-002   0.39037994E-001   0.39228774E-001
   0.14453125E+001   0.29089909E-002   0.32253193E-001   0.43228722E-001
   0.14492188E+001   0.27622551E-002   0.25141102E-001   0.46153874E-001
   0.14531250E+001   0.26223560E-002   0.17862045E-001   0.47992742E-001
   0.14570312E+001   0.24890059E-002   0.10573131E-001   0.48756690E-001
   0.14609375E+001   0.23619278E-002   0.34251215E-002   0.48478824E-001
   0.14648438E+001   0.22408549E-002  -0.34404674E-002   0.47212478E-001
   0.14687500E+001   0.21255300E-002  -0.98939656E-002   0.45029318E-001
   0.14726562E+001   0.20157058E-002  -0.15819810E-001   0.42017132E-001
   0.14765625E+001   0.19111440E-002  -0.21118427E-001   0.38277357E-001
   0.14804688E+001   0.18116157E-002  -0.25707710E-001   0.33922401E-001
   0.14843750E+001   0.17169003E-002  -0.29524071E-001   0.29072831E-001
   0.14882812E+001   0.16267860E-002  -0.32523064E-001   0.23854482E-001
   0.14921875E+001   0.15410692E-002  -0.34679566E-001   0.18395567E-001
   0.14960938E+001   0.14595540E-002  -0.35987545E-001   0.12823830E-001
   0.15000000E+001   0.13820525E-002  -0.36459420E-001   0.72638222E-002
   0.15039062E+001   0.13083839E-002  -0.36125048E-001   0.18343420E-002
   0.15078125E+001   0.12383750E-002  -0.35030363E-001  -0.33539010E-002
   0.15117188E+001   0.11718592E-002  -0.33235723E-001  -0.82003610E-002
   0.15156250E+001   0.11086769E-002  -0.30814000E-001  -0.12616430E-001
   0.15195312E+001   0.10486748E-002  -0.27848464E-001  -0.16526881E-001
   0.15234375E+001   0.99170594E-003  -0.24430527E-001  -0.19870966E-001
   0.15273438E+001   0.93762950E-003  -0.20657383E-001  -0.22603142E-001
   0.15312500E+001   0.88631043E-003  -0.16629617E-001  -0.24693446E-001
   0.15351562E+001   0.83761933E-003  -0.12448829E-001  -0.26127495E-001
   0.15390625E+001   0.79143226E-003  -0.82153321E-002  -0.26906144E-001
   0.15429688E+001   0.74763053E-003  -0.40259589E-002  -0.27044818E-001
   0.15468750E+001   0.70610048E-003   0.27954144E-004  -0.26572537E-001
   0.15507812E+001   0.66673337E-003   0.38623873E-002  -0.25530674E-001
   0.15546875E+001   0.62942510E-003   0.74022159E-002  -0.23971489E-001
   0.15585938E+001   0.59407613E-003   0.10582525E-001  -0.21956464E-001
   0.15625000E+001   0.56059126E-003   0.13349634E-001  -0.19554501E-001
   0.15664062E+001   0.52887945E-003   0.15661831E-001  -0.16840026E-001
   0.15703125E+001   0.49885372E-003   0.17489793E-001  -0.13891035E-001
   0.15742188E+001   0.47043093E-003   0.18816705E-001  -0.10787147E-001
   0.15781250E+001   0.44353169E-003   0.19638094E-001  -0.76076913E-002
   0.15820312E+001   0.41808017E-003   0.19961369E-001  -0.44298903E-002
   0.15859375E+001   0.39400395E-003   0.19805116E-001  -0.13271588E-002
   0.15898438E+001   0.37123396E-003   0.19198154E-001   0.16324313E-002
